"Company","Date","Followers"
"(WiMLDS) Women in Machine Learning & Data Science",2022-06-11,11055
"(WiMLDS) Women in Machine Learning & Data Science",2022-06-15,11092
"(WiMLDS) Women in Machine Learning & Data Science",2022-06-16,11113
"(WiMLDS) Women in Machine Learning & Data Science",2022-06-22,11152
"(WiMLDS) Women in Machine Learning & Data Science",2022-06-24,11181
"(WiMLDS) Women in Machine Learning & Data Science",2022-06-26,11197
"(WiMLDS) Women in Machine Learning & Data Science",2022-06-28,11214
"(WiMLDS) Women in Machine Learning & Data Science",2022-06-30,11234
"(WiMLDS) Women in Machine Learning & Data Science",2022-07-01,11252
"(WiMLDS) Women in Machine Learning & Data Science",2022-07-02,11255
"(WiMLDS) Women in Machine Learning & Data Science",2022-07-04,11261
"(WiMLDS) Women in Machine Learning & Data Science",2022-07-05,11272
"(WiMLDS) Women in Machine Learning & Data Science",2022-07-09,11287
"(WiMLDS) Women in Machine Learning & Data Science",2022-07-12,11301
"(WiMLDS) Women in Machine Learning & Data Science",2022-07-18,11338
"(WiMLDS) Women in Machine Learning & Data Science",2022-07-21,11369
"(WiMLDS) Women in Machine Learning & Data Science",2022-07-23,11383
"(WiMLDS) Women in Machine Learning & Data Science",2022-07-25,11393
"(WiMLDS) Women in Machine Learning & Data Science",2022-08-01,11435
"(WiMLDS) Women in Machine Learning & Data Science",2022-08-08,11594
"(WiMLDS) Women in Machine Learning & Data Science",2022-08-16,11702
"(WiMLDS) Women in Machine Learning & Data Science",2022-08-20,11755
"(WiMLDS) Women in Machine Learning & Data Science",2022-08-25,11791
"(WiMLDS) Women in Machine Learning & Data Science",2022-08-28,11814
"(WiMLDS) Women in Machine Learning & Data Science",2022-09-01,11855
"(WiMLDS) Women in Machine Learning & Data Science",2022-09-07,11909
"(WiMLDS) Women in Machine Learning & Data Science",2022-09-10,11941
"(WiMLDS) Women in Machine Learning & Data Science",2022-09-16,12023
"(WiMLDS) Women in Machine Learning & Data Science",2022-09-22,12090
"(WiMLDS) Women in Machine Learning & Data Science",2022-09-29,12175
"(WiMLDS) Women in Machine Learning & Data Science",2022-10-03,12225
"(WiMLDS) Women in Machine Learning & Data Science",2022-10-09,12305
"(WiMLDS) Women in Machine Learning & Data Science",2022-10-12,12346
"(WiMLDS) Women in Machine Learning & Data Science",2022-10-16,12386
"(WiMLDS) Women in Machine Learning & Data Science",2022-10-22,12448
"(WiMLDS) Women in Machine Learning & Data Science",2022-10-28,12517
"(WiMLDS) Women in Machine Learning & Data Science",2022-11-03,12577
"(WiMLDS) Women in Machine Learning & Data Science",2022-11-06,12605
"(WiMLDS) Women in Machine Learning & Data Science",2022-11-14,12689
"(WiMLDS) Women in Machine Learning & Data Science",2022-11-20,12863
"(WiMLDS) Women in Machine Learning & Data Science",2022-11-24,12961
"(WiMLDS) Women in Machine Learning & Data Science",2022-12-01,13105
"(WiMLDS) Women in Machine Learning & Data Science",2022-12-08,13187
"(WiMLDS) Women in Machine Learning & Data Science",2022-12-14,13232
"(WiMLDS) Women in Machine Learning & Data Science",2022-12-27,13348
"(WiMLDS) Women in Machine Learning & Data Science",2023-01-01,13396
"(WiMLDS) Women in Machine Learning & Data Science",2023-01-05,13448
"(WiMLDS) Women in Machine Learning & Data Science",2023-01-09,13492
"(WiMLDS) Women in Machine Learning & Data Science",2023-02-13,13778
"(WiMLDS) Women in Machine Learning & Data Science",2023-02-24,13901
"(Woowa Bros.)",2021-02-19,17149
"?? CSO (Central Statistics Office Ireland)",2021-12-20,5903
"?? CSO (Central Statistics Office Ireland)",2021-12-26,5929
"?? CSO (Central Statistics Office Ireland)",2021-12-30,5934
"?? CSO (Central Statistics Office Ireland)",2021-12-31,5937
"?? CSO (Central Statistics Office Ireland)",2022-01-03,5948
"2K",2022-05-30,147617
"2K",2022-06-07,149254
"2K",2022-06-08,149254
"2K",2022-06-11,150031
"2K",2022-06-16,151245
"2K",2022-06-23,152409
"2K",2022-06-24,152766
"2K",2022-06-30,153879
"2K",2022-07-02,154228
"2K",2022-07-05,155054
"2K",2022-07-13,156951
"2K",2022-07-18,158087
"2K",2022-07-23,159588
"2K",2022-07-25,160012
"2K",2022-08-02,162088
"2K",2022-08-16,165402
"2K",2022-08-20,166701
"2K",2022-08-25,168085
"2K",2022-08-28,168723
"2K",2022-09-07,171296
"2K",2022-09-10,171969
"2K",2022-09-16,173390
"2K",2022-09-22,174769
"2K",2022-09-29,176210
"2K",2022-10-03,176918
"2K",2022-10-09,178399
"2K",2022-10-12,179114
"2K",2022-10-16,179641
"2K",2022-10-22,180840
"2K",2022-10-28,181944
"2K",2022-11-03,183084
"2K",2022-11-06,183517
"2K",2022-11-14,184922
"2K",2022-11-20,185880
"2K",2022-11-24,186461
"2K",2022-12-01,187541
"2K",2022-12-08,188564
"2K",2022-12-14,189355
"2K",2022-12-27,190881
"2K",2023-01-01,191474
"2K",2023-01-05,192238
"2K",2023-01-09,193374
"365 Data Science",2020-10-15,35444
"365 Data Science",2020-10-20,35758
"365 Data Science",2021-06-29,54972
"365 Data Science",2021-07-02,55473
"365 Data Science",2021-07-04,55677
"365 Data Science",2021-07-09,56156
"365 Data Science",2021-07-14,56691
"365 Data Science",2021-07-18,57108
"365 Data Science",2021-07-22,57639
"365 Data Science",2021-08-14,59799
"365 Data Science",2021-08-26,60936
"365 Data Science",2021-09-02,62002
"365 Data Science",2021-09-16,64238
"365 Data Science",2021-10-17,68893
"365 Data Science",2021-10-29,71247
"365 Data Science",2021-11-06,72587
"365 Data Science",2021-11-20,76060
"365 Data Science",2021-12-07,79155
"365 Data Science",2021-12-14,80208
"365 Data Science",2021-12-20,80898
"365 Data Science",2021-12-26,81537
"365 Data Science",2021-12-30,81960
"365 Data Science",2021-12-31,82058
"365 Data Science",2022-01-03,82234
"365 Data Science",2022-01-04,82347
"365 Data Science",2022-01-06,82548
"365 Data Science",2022-01-07,82689
"365 Data Science",2022-01-10,82908
"365 Data Science",2022-01-14,83518
"365 Data Science",2022-01-18,84169
"365 Data Science",2022-01-27,85542
"365 Data Science",2022-02-01,86369
"365 Data Science",2022-02-07,87246
"365 Data Science",2022-02-10,87701
"365 Data Science",2022-02-12,88014
"365 Data Science",2022-02-16,88524
"365 Data Science",2022-02-20,89055
"365 Data Science",2022-02-23,89446
"365 Data Science",2022-02-26,89736
"365 Data Science",2022-03-03,90368
"365 Data Science",2022-03-07,90835
"365 Data Science",2022-03-15,91774
"365 Data Science",2022-03-20,92385
"365 Data Science",2022-03-31,93646
"365 Data Science",2022-04-09,94584
"365 Data Science",2022-04-11,94739
"365 Data Science",2022-04-13,94916
"365 Data Science",2022-04-19,95396
"365 Data Science",2022-04-29,96340
"365 Data Science",2022-05-05,97534
"365 Data Science",2022-05-12,98559
"365 Data Science",2022-05-22,99556
"365 Data Science",2022-05-23,99668
"365 Data Science",2022-05-30,100269
"365 Data Science",2022-06-01,100405
"365 Data Science",2022-06-03,100579
"365 Data Science",2022-06-07,101059
"365 Data Science",2022-06-08,101059
"365 Data Science",2022-06-13,101637
"365 Data Science",2022-06-15,101877
"365 Data Science",2022-06-16,101970
"365 Data Science",2022-06-20,102230
"365 Data Science",2022-06-22,102370
"365 Data Science",2022-06-23,102418
"365 Data Science",2022-06-26,102655
"365 Data Science",2022-06-28,102842
"365 Data Science",2022-06-30,102989
"365 Data Science",2022-07-01,103088
"365 Data Science",2022-07-02,103119
"365 Data Science",2022-07-04,103285
"365 Data Science",2022-07-05,103416
"365 Data Science",2022-07-09,103754
"365 Data Science",2022-07-12,104057
"365 Data Science",2022-07-18,104558
"365 Data Science",2022-07-21,104900
"365 Data Science",2022-07-23,105082
"365 Data Science",2022-07-25,105293
"365 Data Science",2022-08-01,105877
"365 Data Science",2022-08-08,106384
"365 Data Science",2022-08-16,107108
"365 Data Science",2022-08-20,107743
"365 Data Science",2022-08-25,108189
"365 Data Science",2022-08-28,108518
"365 Data Science",2022-09-01,108988
"365 Data Science",2022-09-07,109464
"365 Data Science",2022-09-10,109693
"365 Data Science",2022-09-16,110279
"365 Data Science",2022-09-22,110766
"365 Data Science",2022-09-29,111241
"365 Data Science",2022-10-03,111526
"365 Data Science",2022-10-09,112396
"365 Data Science",2022-10-12,112771
"365 Data Science",2022-10-16,113126
"365 Data Science",2022-10-22,113643
"365 Data Science",2022-10-28,114077
"365 Data Science",2022-11-03,116434
"365 Data Science",2022-11-06,117757
"365 Data Science",2022-11-14,119862
"365 Data Science",2022-11-20,121264
"365 Data Science",2022-11-24,122376
"365 Data Science",2022-12-01,123510
"365 Data Science",2022-12-08,124375
"365 Data Science",2022-12-14,125069
"365 Data Science",2022-12-27,126257
"365 Data Science",2023-01-01,126827
"365 Data Science",2023-01-05,127268
"365 Data Science",2023-01-09,127906
"365 Data Science",2023-02-13,130919
"365 Data Science",2023-02-24,131698
"3radical",2020-10-16,2219
"3radical",2020-10-20,2220
"3radical",2020-10-21,2220
"3radical",2020-10-28,2223
"3radical",2020-10-31,2225
"3radical",2020-11-02,2225
"3radical",2020-11-07,2228
"3radical",2020-11-12,2231
"3radical",2020-11-21,2234
"3radical",2020-11-30,2242
"3radical",2020-12-08,2246
"3radical",2020-12-15,2245
"3radical",2020-12-27,2249
"87%",2020-10-20,408
"87%",2020-10-28,413
"87%",2020-11-21,423
"87%",2020-11-30,424
"87%",2020-12-08,429
"A10 Networks Inc",2023-02-10,47023
"Aalto Artificial Intelligence Society",2021-03-28,33
"Aalto Artificial Intelligence Society",2021-03-31,33
"Aalto Artificial Intelligence Society",2021-04-06,33
"Aalto Artificial Intelligence Society",2021-04-10,33
"Aalto Artificial Intelligence Society",2021-04-15,33
"Aalto Artificial Intelligence Society",2021-04-20,33
"Aalto Artificial Intelligence Society",2021-04-24,33
"Aalto Artificial Intelligence Society",2021-04-28,33
"Aalto Artificial Intelligence Society",2021-05-07,33
"Aalto Artificial Intelligence Society",2021-05-10,33
"Aalto Artificial Intelligence Society",2021-05-14,33
"Aalto Artificial Intelligence Society",2021-05-21,33
"Aalto Artificial Intelligence Society",2021-05-26,33
"Aalto Artificial Intelligence Society",2021-05-31,33
"Aalto Artificial Intelligence Society",2021-06-06,33
"Aalto Artificial Intelligence Society",2021-06-09,33
"Aalto Artificial Intelligence Society",2021-06-16,33
"Aalto Artificial Intelligence Society",2021-06-21,33
"Aalto Artificial Intelligence Society",2021-06-29,33
"Aalto Artificial Intelligence Society",2021-07-04,33
"Aalto Artificial Intelligence Society",2021-07-09,33
"Aalto Artificial Intelligence Society",2021-07-14,33
"Aalto Artificial Intelligence Society",2021-07-22,33
"Aalto Artificial Intelligence Society",2021-08-14,35
"Aalto Artificial Intelligence Society",2021-08-26,36
"Aalto Artificial Intelligence Society",2021-09-02,36
"Aalto Artificial Intelligence Society",2021-09-09,36
"Aalto Artificial Intelligence Society",2021-09-16,36
"Aalto Artificial Intelligence Society",2021-10-17,37
"Aalto Artificial Intelligence Society",2021-10-29,36
"Aalto Artificial Intelligence Society",2021-11-20,37
"Aalto Artificial Intelligence Society",2021-12-03,37
"Aalto Artificial Intelligence Society",2021-12-14,37
"Aalto Artificial Intelligence Society",2021-12-20,37
"Aalto Artificial Intelligence Society",2021-12-26,37
"Aalto Artificial Intelligence Society",2021-12-31,38
"Aalto Artificial Intelligence Society",2022-01-12,38
"Aalto Artificial Intelligence Society",2022-02-12,39
"Aalto Artificial Intelligence Society",2022-02-20,39
"Aalto Artificial Intelligence Society",2022-02-26,39
"Aalto Artificial Intelligence Society",2022-03-15,39
"Aalto Artificial Intelligence Society",2022-03-20,39
"Aalto Artificial Intelligence Society",2022-03-29,39
"Aalto Artificial Intelligence Society",2022-04-13,39
"Aalto Artificial Intelligence Society",2022-05-05,39
"Aalto Artificial Intelligence Society",2022-05-22,40
"Aalto Artificial Intelligence Society",2022-06-11,40
"Aalto Artificial Intelligence Society",2022-06-23,41
"Aalto Artificial Intelligence Society",2022-06-24,41
"Aalto Artificial Intelligence Society",2022-06-30,41
"Aalto Artificial Intelligence Society",2022-07-02,41
"Aalto Artificial Intelligence Society",2022-07-05,41
"Aalto Artificial Intelligence Society",2022-07-13,41
"Aalto Artificial Intelligence Society",2022-07-18,41
"Aalto Artificial Intelligence Society",2022-07-23,41
"Aalto Artificial Intelligence Society",2022-07-25,41
"Aalto Artificial Intelligence Society",2022-08-02,41
"Aalto Artificial Intelligence Society",2022-08-16,41
"Aalto Artificial Intelligence Society",2022-08-20,41
"Aalto Artificial Intelligence Society",2022-08-25,41
"Aalto Artificial Intelligence Society",2022-08-28,41
"Aalto Artificial Intelligence Society",2022-09-07,41
"Aalto Artificial Intelligence Society",2022-09-10,41
"Aalto Artificial Intelligence Society",2022-09-16,41
"Aalto Artificial Intelligence Society",2022-09-22,42
"Aalto Artificial Intelligence Society",2022-09-29,42
"Aalto Artificial Intelligence Society",2022-10-03,42
"Aalto Artificial Intelligence Society",2022-10-09,42
"Aalto Artificial Intelligence Society",2022-10-12,42
"Aalto Artificial Intelligence Society",2022-10-16,42
"Aalto Artificial Intelligence Society",2022-10-22,42
"Aalto Artificial Intelligence Society",2022-10-28,42
"Aalto Artificial Intelligence Society",2022-11-03,44
"Aalto Artificial Intelligence Society",2022-11-06,44
"Aalto Artificial Intelligence Society",2022-11-14,44
"Aalto Artificial Intelligence Society",2022-11-20,45
"Aalto Artificial Intelligence Society",2022-11-24,45
"Aalto Artificial Intelligence Society",2022-12-01,45
"Aalto Artificial Intelligence Society",2022-12-08,45
"Aalto Artificial Intelligence Society",2022-12-14,45
"Aalto Artificial Intelligence Society",2022-12-27,45
"Aalto Artificial Intelligence Society",2023-01-01,45
"Aalto Artificial Intelligence Society",2023-01-05,46
"Aalto Artificial Intelligence Society",2023-01-09,46
"ABEJA Inc.",2020-12-08,2894
"ABEJA Inc.",2020-12-15,2898
"ABEJA Inc.",2020-12-27,2905
"ABEJA Inc.",2021-01-19,2915
"ABEJA Inc.",2021-02-19,2938
"ABEJA Inc.",2021-03-06,2949
"ABEJA Inc.",2021-03-26,2963
"Abramat",2020-10-16,620
"Abramat",2020-10-20,622
"Abramat",2020-10-22,625
"Abramat",2020-10-28,629
"Abramat",2020-11-07,636
"Abramat",2020-11-12,638
"Abramat",2020-11-21,651
"Accenture",2020-10-05,5931198
"Accenture",2020-10-13,5954070
"Accenture",2020-10-15,5961772
"Accenture",2020-10-16,5967348
"Accenture",2020-10-20,5979542
"Accenture",2020-10-20,5979814
"Accenture",2020-10-20,5979889
"Accenture",2020-10-20,5980541
"Accenture",2020-10-21,5982981
"Accenture",2020-10-21,5983862
"Accenture",2020-10-23,5989711
"Accenture",2020-10-24,5996365
"Accenture",2020-10-25,5997968
"Accenture",2020-10-25,6000974
"Accenture",2020-10-28,6009056
"Accenture",2020-10-28,6010194
"Accenture",2020-10-30,6027323
"Accenture",2020-11-03,6037823
"Accenture",2020-11-06,6049825
"Accenture",2020-11-10,6062500
"Accenture",2020-11-14,6075462
"Accenture",2020-11-18,6087362
"Accenture",2020-11-23,6107144
"Accenture",2020-11-28,6118907
"Accenture",2020-12-03,6131012
"Accenture",2020-12-05,6136905
"Accenture",2020-12-12,6152252
"Accenture",2020-12-15,6159536
"Accenture",2020-12-20,6173765
"Accenture",2020-12-25,6185076
"Accenture",2020-12-29,6194088
"Accenture",2021-01-03,6203859
"Accenture",2021-01-06,6212904
"Accenture",2021-01-11,6226640
"Accenture",2021-01-15,6240699
"Accenture",2021-01-19,6250828
"Accenture",2021-01-25,6270618
"Accenture",2021-01-30,6287651
"Accenture",2021-01-31,6288878
"Accenture",2021-02-03,6299505
"Accenture",2021-02-07,6314604
"Accenture",2021-02-12,6334315
"Accenture",2021-02-17,6348376
"Accenture",2021-02-21,6363975
"Accenture",2021-02-25,6378819
"Accenture",2021-03-01,6391390
"Accenture",2021-03-06,6411371
"Accenture",2021-03-10,6426861
"Accenture",2021-03-16,6446955
"Accenture",2021-03-20,6467961
"Accenture",2021-03-24,6482784
"Accenture",2021-03-30,6514001
"Accenture",2021-04-06,6543865
"Accenture",2021-04-10,6568756
"Accenture",2021-04-15,6588274
"Accenture",2021-04-20,6608845
"Accenture",2021-04-24,6624635
"Accenture",2021-04-28,6639898
"Accenture",2021-05-03,6661342
"Accenture",2021-05-07,6678250
"Accenture",2021-05-10,6687645
"Accenture",2021-05-14,6704967
"Accenture",2021-05-21,6728905
"Accenture",2021-05-26,6749584
"Accenture",2021-06-02,6782446
"Accenture",2021-06-09,6815295
"Accenture",2021-06-16,6852022
"Accenture",2021-06-21,6878808
"Accenture",2021-06-29,6924480
"Accenture",2021-07-02,6945902
"Accenture",2021-07-04,6954019
"Accenture",2021-07-09,6980789
"Accenture",2021-07-14,7003712
"Accenture",2021-07-18,7020186
"Accenture",2021-07-22,7042361
"Accenture",2021-08-14,7159533
"Accenture",2021-08-26,7232094
"Accenture",2021-09-02,7281224
"Accenture",2021-09-16,7380782
"Accenture",2021-10-17,7601395
"Accenture",2021-10-29,7676951
"Accenture",2021-11-06,7720473
"Accenture",2021-11-20,7802144
"Accenture",2021-12-04,7870430
"Accenture",2021-12-07,7882305
"Accenture",2021-12-14,7910536
"Accenture",2021-12-20,7939146
"Accenture",2021-12-26,7963573
"Accenture",2021-12-30,7980742
"Accenture",2021-12-31,7984842
"Accenture",2022-01-03,7992483
"Accenture",2022-01-04,8000868
"Accenture",2022-01-06,8012902
"Accenture",2022-01-07,8021509
"Accenture",2022-01-10,8034535
"Accenture",2022-01-14,8059627
"Accenture",2022-01-18,8081112
"Accenture",2022-01-27,8129162
"Accenture",2022-02-01,8159412
"Accenture",2022-02-07,8192312
"Accenture",2022-02-12,8220937
"Accenture",2022-02-16,8242312
"Accenture",2022-02-20,8264302
"Accenture",2022-02-23,8283856
"Accenture",2022-02-26,8299163
"Accenture",2022-03-03,8325305
"Accenture",2022-03-15,8383689
"Accenture",2022-03-31,8463500
"Accenture",2022-04-09,8513242
"Accenture",2022-04-13,8533944
"Accenture",2022-04-25,8595228
"Accenture",2022-04-29,8637169
"Accenture",2022-05-05,8668631
"Accenture",2022-05-12,8702605
"Accenture",2022-05-22,8752265
"Accenture",2022-05-23,8757398
"Accenture",2022-05-27,8786811
"Accenture",2022-05-30,8805503
"Accenture",2022-06-01,8813972
"Accenture",2022-06-03,8862936
"Accenture",2022-06-07,8882956
"Accenture",2022-06-08,8882956
"Accenture",2022-06-13,8908428
"Accenture",2022-06-15,8920841
"Accenture",2022-06-16,8927679
"Accenture",2022-06-16,8927680
"Accenture",2022-06-22,8954521
"Accenture",2022-06-23,8958163
"Accenture",2022-06-26,8973193
"Accenture",2022-06-28,8982203
"Accenture",2022-06-30,8991462
"Accenture",2022-07-01,8998627
"Accenture",2022-07-02,9000621
"Accenture",2022-07-04,9010398
"Accenture",2022-07-05,9017746
"Accenture",2022-07-09,9037178
"Accenture",2022-07-12,9052612
"Accenture",2022-07-18,9078985
"Accenture",2022-07-21,9099968
"Accenture",2022-07-23,9112603
"Accenture",2022-07-25,9123550
"Accenture",2022-08-01,9164595
"Accenture",2022-08-08,9204824
"Accenture",2022-08-16,9248961
"Accenture",2022-08-20,9276970
"Accenture",2022-08-25,9307439
"Accenture",2022-08-28,9325726
"Accenture",2022-09-01,9354900
"Accenture",2022-09-07,9386942
"Accenture",2022-09-10,9405025
"Accenture",2022-09-16,9448546
"Accenture",2022-09-22,9500473
"Accenture",2022-09-29,9540207
"Accenture",2022-10-03,9560688
"Accenture",2022-10-09,9596591
"Accenture",2022-10-12,9619272
"Accenture",2022-10-16,9640077
"Accenture",2022-10-22,9676129
