"Company","Date","Followers"
"Noodle.ai",2020-10-20,17995
"Noodle.ai",2020-10-21,18002
"Noodle.ai",2020-10-23,18014
"Noodle.ai",2020-10-25,18025
"Noodle.ai",2020-10-25,18028
"Noodle.ai",2020-10-28,18044
"Noodle.ai",2020-10-30,18055
"Noodle.ai",2020-11-03,18077
"Noodle.ai",2020-11-06,18091
"Noodle.ai",2020-11-10,18111
"Noodle.ai",2020-11-14,18139
"Noodle.ai",2020-11-18,18160
"Noodle.ai",2020-11-23,18223
"Noodle.ai",2020-11-28,18241
"Noodle.ai",2020-12-03,18264
"Noodle.ai",2020-12-05,18276
"Noodle.ai",2020-12-12,18319
"Noodle.ai",2020-12-15,18338
"Noodle.ai",2020-12-20,18375
"Noodle.ai",2020-12-25,18388
"Noodle.ai",2020-12-29,18407
"Noodle.ai",2021-01-03,18421
"Noodle.ai",2021-01-06,18446
"Noodle.ai",2021-01-11,18486
"Noodle.ai",2021-01-15,18523
"Noodle.ai",2021-01-19,18554
"Noodle.ai",2021-01-25,18589
"Noodle.ai",2021-01-30,18617
"Noodle.ai",2021-01-31,18618
"Noodle.ai",2021-02-03,18641
"Noodle.ai",2021-02-07,18663
"Noodle.ai",2021-02-12,18697
"Noodle.ai",2021-02-17,18728
"Noodle.ai",2021-02-21,18770
"Noodle.ai",2021-02-25,18799
"Noodle.ai",2021-03-01,18829
"Noodle.ai",2021-03-06,18850
"Noodle.ai",2021-03-10,18907
"Noodle.ai",2021-03-16,18941
"Noodle.ai",2021-03-20,18975
"Noodle.ai",2021-03-24,19002
"Noodle.ai",2021-03-30,19049
"Noodle.ai",2021-04-06,19090
"Noodle.ai",2021-04-10,19111
"Noodle.ai",2021-04-15,19141
"Noodle.ai",2021-04-20,19164
"Noodle.ai",2021-04-24,19175
"Noodle.ai",2021-04-28,19195
"Noodle.ai",2021-05-03,19213
"Noodle.ai",2021-05-07,19232
"Noodle.ai",2021-05-10,19254
"Noodle.ai",2021-05-14,19273
"Noodle.ai",2021-05-21,19300
"Noodle.ai",2021-05-26,19316
"Noodle.ai",2021-06-02,19364
"Noodle.ai",2021-06-09,19412
"Noodle.ai",2021-06-16,19442
"Noodle.ai",2021-06-21,19468
"Noodle.ai",2021-06-29,19517
"Noodle.ai",2021-07-02,19530
"Noodle.ai",2021-07-04,19544
"Noodle.ai",2021-07-09,19564
"Noodle.ai",2021-07-14,19575
"Noodle.ai",2021-07-18,19603
"Noodle.ai",2021-07-22,19637
"Noodle.ai",2021-08-14,19759
"Noodle.ai",2021-08-26,19810
"Noodle.ai",2021-09-02,19843
"Noodle.ai",2021-09-16,19935
"Noodle.ai",2021-10-17,20111
"Noodle.ai",2021-10-29,20169
"Noodle.ai",2021-11-06,20216
"Noodle.ai",2021-11-20,20293
"Noodle.ai",2021-12-07,20375
"Noodle.ai",2021-12-14,20415
"Noodle.ai",2021-12-20,20443
"Noodle.ai",2021-12-26,20472
"Noodle.ai",2021-12-30,20491
"Noodle.ai",2021-12-31,20496
"Noodle.ai",2022-01-03,20503
"Noodle.ai",2022-01-04,20504
"Noodle.ai",2022-01-06,20524
"Noodle.ai",2022-01-07,20535
"Noodle.ai",2022-01-10,20546
"Noodle.ai",2022-01-14,20585
"Noodle.ai",2022-01-18,20599
"Noodle.ai",2022-01-27,20640
"Noodle.ai",2022-02-01,20670
"Noodle.ai",2022-02-12,20735
"Noodle.ai",2022-02-16,20746
"Noodle.ai",2022-02-20,20776
"Noodle.ai",2022-02-23,20804
"Noodle.ai",2022-03-03,20839
"Noodle.ai",2022-03-07,20847
"Noodle.ai",2022-03-20,20925
"Noodle.ai",2022-03-29,20977
"Noodle.ai",2022-03-31,20992
"Noodle.ai",2022-04-13,21122
"Noodle.ai",2022-04-25,21171
"Noodle.ai",2022-05-12,21263
"Noodle.ai",2022-05-22,21354
"Noodle.ai",2022-05-23,21355
"Noodle.ai",2022-05-25,21364
"Noodle.ai",2022-05-27,21380
"Noodle.ai",2022-05-30,21391
"Noodle.ai",2022-06-03,21410
"Noodle.ai",2022-06-13,21467
"Noodle.ai",2022-06-16,21490
"Noodle.ai",2022-06-20,21511
"Noodle.ai",2022-06-22,21528
"Noodle.ai",2022-06-24,21543
"Noodle.ai",2022-06-26,21555
"Noodle.ai",2022-06-30,21570
"Noodle.ai",2022-07-01,21574
"Noodle.ai",2022-07-02,21581
"Noodle.ai",2022-07-04,21587
"Noodle.ai",2022-07-05,21593
"Noodle.ai",2022-07-09,21620
"Noodle.ai",2022-07-12,21639
"Noodle.ai",2022-07-18,21674
"Noodle.ai",2022-07-21,21695
"Noodle.ai",2022-07-23,21706
"Noodle.ai",2022-07-25,21719
"Noodle.ai",2022-08-01,21771
"Noodle.ai",2022-08-08,21819
"Noodle.ai",2022-08-16,21875
"Noodle.ai",2022-08-20,21898
"Noodle.ai",2022-08-25,21935
"Noodle.ai",2022-08-28,21965
"Noodle.ai",2022-09-01,22010
"Noodle.ai",2022-09-07,22037
"Noodle.ai",2022-09-10,22059
"Noodle.ai",2022-09-16,22105
"Noodle.ai",2022-09-22,22162
"Noodle.ai",2022-09-29,22229
"Noodle.ai",2022-10-03,22306
"Noodle.ai",2022-10-09,22427
"Noodle.ai",2022-10-12,22460
"Noodle.ai",2022-10-16,22487
"Noodle.ai",2022-10-22,22522
"Noodle.ai",2022-10-28,22556
"Noodle.ai",2022-11-03,22599
"Noodle.ai",2022-11-06,22606
"Noodle.ai",2022-11-14,22645
"Noodle.ai",2022-11-20,22674
"Noodle.ai",2022-11-24,22702
"Noodle.ai",2022-12-01,22752
"Noodle.ai",2022-12-08,22796
"Noodle.ai",2022-12-14,22827
"Noodle.ai",2022-12-27,22896
"Noodle.ai",2023-01-01,22918
"Noodle.ai",2023-01-05,22949
"Noodle.ai",2023-01-09,22971
"Noodle.ai",2023-02-13,23225
"Noodle.ai",2023-02-24,23305
"Nordic.AI",2021-01-25,474
"Nordic.AI",2021-01-28,475
"Nordic.AI",2021-01-31,476
"Nordic.AI",2021-02-03,477
"Nordic.AI",2021-02-07,477
"Nordic.AI",2021-02-12,477
"Nordic.AI",2021-02-16,480
"Nordic.AI",2021-02-21,481
"Nordic.AI",2021-02-25,480
"Nordic.AI",2021-03-01,481
"Nordic.AI",2021-03-06,481
"Nordic.AI",2021-03-10,483
"Nordic.AI",2021-03-13,484
"Nordic.AI",2021-03-20,484
"Nordic.AI",2021-03-28,485
"Nordic.AI",2021-03-31,488
"Nordic.AI",2021-04-06,488
"Nordic.AI",2021-04-10,489
"Nordic.AI",2021-04-15,491
"Nordic.AI",2021-04-20,492
"Nordic.AI",2021-04-24,492
"Nordic.AI",2021-04-28,492
"Nordic.AI",2021-05-07,492
"Nordic.AI",2021-05-10,492
"Nordic.AI",2021-05-14,492
"Nordic.AI",2021-05-21,493
"Nordic.AI",2021-05-26,494
"Nordic.AI",2021-05-31,494
"Nordic.AI",2021-06-06,495
"Nordic.AI",2021-06-09,495
"Nordic.AI",2021-06-16,497
"Nordic.AI",2021-06-21,497
"Nordic.AI",2021-06-29,498
"Nordic.AI",2021-07-04,500
"Nordic.AI",2021-07-09,500
"Nordic.AI",2021-07-14,501
"Nordic.AI",2021-07-22,501
"Nordic.AI",2021-08-14,503
"Nordic.AI",2021-08-26,503
"Nordic.AI",2021-09-02,505
"Nordic.AI",2021-09-09,508
"Nordic.AI",2021-09-16,511
"Nordic.AI",2021-10-17,516
"Nordic.AI",2021-10-29,515
"Nordic.AI",2021-11-20,518
"Nordic.AI",2021-12-03,521
"Nordic.AI",2021-12-14,522
"Nordic.AI",2021-12-26,523
"Nordic.AI",2021-12-31,524
"Nordic.AI",2022-02-01,532
"Nordic.AI",2022-02-07,534
"Nordic.AI",2022-02-12,536
"Nordic.AI",2022-02-16,537
"Nordic.AI",2022-02-20,537
"Nordic.AI",2022-02-23,538
"Nordic.AI",2022-02-26,539
"Nordic.AI",2022-03-03,538
"Nordic.AI",2022-03-15,540
"Nordic.AI",2022-03-20,540
